WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2022-09-17,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,589.0,Political violence,329.0,9.7104,2.7396
2022-10-08,Western Africa,Benin,Borgou,Riots,Mob violence,2,1,139675.0,Political violence,329.0,9.7104,2.7396
2022-10-29,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,138205.0,Political violence,329.0,9.7104,2.7396
2022-11-12,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,4718.0,Political violence,329.0,9.7104,2.7396
2023-02-25,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,141252.0,Political violence,329.0,9.7104,2.7396
2023-06-10,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,331.0,Political violence,329.0,9.7104,2.7396
2023-07-08,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,8266.0,Political violence,329.0,9.7104,2.7396
2023-08-12,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,94919.0,Political violence,329.0,9.7104,2.7396
2023-09-02,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,1248.0,Political violence,329.0,9.7104,2.7396
2023-09-23,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,8266.0,Political violence,329.0,9.7104,2.7396
2023-10-14,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,141252.0,Political violence,329.0,9.7104,2.7396
2023-10-28,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,141252.0,Political violence,329.0,9.7104,2.7396
2023-11-25,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,3428.0,Political violence,329.0,9.7104,2.7396
2024-01-06,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,30976.0,Political violence,329.0,9.7104,2.7396
2024-01-13,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,12816.0,Political violence,329.0,9.7104,2.7396
2024-01-27,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,2917.0,Political violence,329.0,9.7104,2.7396
2024-03-09,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,15438.0,Political violence,329.0,9.7104,2.7396
2024-03-30,Western Africa,Benin,Borgou,Riots,Mob violence,1,2,144305.0,Political violence,329.0,9.7104,2.7396
2024-04-06,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,1277.0,Political violence,329.0,9.7104,2.7396
2024-08-31,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,35944.0,Political violence,329.0,9.7104,2.7396
2025-01-11,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,3697.0,Political violence,329.0,9.7104,2.7396
2025-02-22,Western Africa,Benin,Borgou,Riots,Mob violence,1,6,549.0,Political violence,329.0,9.7104,2.7396
2025-03-15,Western Africa,Benin,Borgou,Riots,Mob violence,1,2,8004.0,Political violence,329.0,9.7104,2.7396
2025-03-29,Western Africa,Benin,Borgou,Riots,Mob violence,2,1,2415.0,Political violence,329.0,9.7104,2.7396
2016-07-09,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,118994.0,Demonstrations,329.0,9.7104,2.7396
2019-02-23,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,27203.0,Demonstrations,329.0,9.7104,2.7396
2019-04-27,Western Africa,Benin,Borgou,Riots,Violent demonstration,2,0,27203.0,Demonstrations,329.0,9.7104,2.7396
2019-06-08,Western Africa,Benin,Borgou,Riots,Violent demonstration,4,0,27203.0,Demonstrations,329.0,9.7104,2.7396
2019-06-15,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,2,27203.0,Demonstrations,329.0,9.7104,2.7396
2019-08-10,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,3,22689.0,Demonstrations,329.0,9.7104,2.7396
2020-05-23,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,132161.0,Demonstrations,329.0,9.7104,2.7396
2020-06-20,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,15765.0,Demonstrations,329.0,9.7104,2.7396
2020-10-31,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,32251.0,Demonstrations,329.0,9.7104,2.7396
2020-11-07,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,27956.0,Demonstrations,329.0,9.7104,2.7396
2021-04-03,Western Africa,Benin,Borgou,Riots,Violent demonstration,8,0,201690.0,Demonstrations,329.0,9.7104,2.7396
2022-10-22,Western Africa,Benin,Borgou,Riots,Violent demonstration,1,0,1470.0,Demonstrations,329.0,9.7104,2.7396
2023-01-07,Western Africa,Benin,Borgou,Strategic developments,Arrests,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-08-26,Western Africa,Benin,Borgou,Strategic developments,Arrests,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-10-07,Western Africa,Benin,Borgou,Strategic developments,Arrests,1,0,,Strategic developments,329.0,9.7104,2.7396
2022-10-08,Western Africa,Benin,Borgou,Strategic developments,Change to group/activity,1,0,,Strategic developments,329.0,9.7104,2.7396
2022-11-12,Western Africa,Benin,Borgou,Strategic developments,Change to group/activity,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-03-04,Western Africa,Benin,Borgou,Strategic developments,Change to group/activity,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-06-17,Western Africa,Benin,Borgou,Strategic developments,Change to group/activity,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-04-19,Western Africa,Benin,Borgou,Strategic developments,Change to group/activity,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-05-17,Western Africa,Benin,Borgou,Strategic developments,Change to group/activity,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-09-20,Western Africa,Benin,Borgou,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-01-21,Western Africa,Benin,Borgou,Strategic developments,Headquarters or base established,1,0,,Strategic developments,329.0,9.7104,2.7396
2024-10-19,Western Africa,Benin,Borgou,Strategic developments,Headquarters or base established,1,0,,Strategic developments,329.0,9.7104,2.7396
2019-04-27,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2020-02-29,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2020-10-31,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2020-11-14,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,2,0,,Strategic developments,329.0,9.7104,2.7396
2021-06-05,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2021-07-03,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2021-09-11,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2021-11-27,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2021-12-18,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2022-02-12,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2022-07-09,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2022-08-06,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2022-08-27,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-07-01,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2023-12-23,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2024-02-10,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2024-05-04,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2024-05-11,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,2,0,,Strategic developments,329.0,9.7104,2.7396
2024-06-01,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2024-11-02,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2024-11-16,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-05-10,Western Africa,Benin,Borgou,Strategic developments,Looting/property destruction,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-04-19,Western Africa,Benin,Borgou,Strategic developments,Other,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-04-26,Western Africa,Benin,Borgou,Strategic developments,Other,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-05-03,Western Africa,Benin,Borgou,Strategic developments,Other,1,0,,Strategic developments,329.0,9.7104,2.7396
2025-05-24,Western Africa,Benin,Borgou,Strategic developments,Other,1,0,,Strategic developments,329.0,9.7104,2.7396
2020-05-16,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,14288.0,Political violence,329.0,9.7104,2.7396
2020-12-26,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,1623.0,Political violence,329.0,9.7104,2.7396
2021-04-10,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,2394.0,Political violence,329.0,9.7104,2.7396
2022-01-15,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,2,0,9046.0,Political violence,329.0,9.7104,2.7396
2022-06-25,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,2424.0,Political violence,329.0,9.7104,2.7396
2022-07-16,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,1362.0,Political violence,329.0,9.7104,2.7396
2022-12-17,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,2,0,8047.0,Political violence,329.0,9.7104,2.7396
2023-04-29,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,2300.0,Political violence,329.0,9.7104,2.7396
2023-06-10,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,3521.0,Political violence,329.0,9.7104,2.7396
2023-07-01,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,3521.0,Political violence,329.0,9.7104,2.7396
2023-09-23,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,1248.0,Political violence,329.0,9.7104,2.7396
2023-10-28,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,2300.0,Political violence,329.0,9.7104,2.7396
2025-04-12,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,2423.0,Political violence,329.0,9.7104,2.7396
2025-05-10,Western Africa,Benin,Borgou,Violence against civilians,Abduction/forced disappearance,1,0,3697.0,Political violence,329.0,9.7104,2.7396
2020-04-11,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,2,1808.0,Political violence,329.0,9.7104,2.7396
2020-04-18,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,1493.0,Political violence,329.0,9.7104,2.7396
2020-05-02,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,1,17953.0,Political violence,329.0,9.7104,2.7396
2020-05-23,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,1,29195.0,Political violence,329.0,9.7104,2.7396
2020-05-30,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,132161.0,Political violence,329.0,9.7104,2.7396
2020-06-06,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,5153.0,Political violence,329.0,9.7104,2.7396
2020-06-20,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,2142.0,Political violence,329.0,9.7104,2.7396
2020-06-27,Western Africa,Benin,Borgou,Violence against civilians,Attack,3,2,455079.0,Political violence,329.0,9.7104,2.7396
2020-07-11,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,3716.0,Political violence,329.0,9.7104,2.7396
2020-07-18,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,4641.0,Political violence,329.0,9.7104,2.7396
2020-08-22,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,4518.0,Political violence,329.0,9.7104,2.7396
2020-08-29,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,7065.0,Political violence,329.0,9.7104,2.7396
2020-09-19,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,721.0,Political violence,329.0,9.7104,2.7396
2020-10-03,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,1,53937.0,Political violence,329.0,9.7104,2.7396
2021-01-30,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,3133.0,Political violence,329.0,9.7104,2.7396
2021-02-27,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,463826.0,Political violence,329.0,9.7104,2.7396
2021-05-08,Western Africa,Benin,Borgou,Violence against civilians,Attack,3,2,40418.0,Political violence,329.0,9.7104,2.7396
2021-05-22,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,2263.0,Political violence,329.0,9.7104,2.7396
2021-10-09,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,3846.0,Political violence,329.0,9.7104,2.7396
2022-01-15,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,11363.0,Political violence,329.0,9.7104,2.7396
2022-01-22,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,1362.0,Political violence,329.0,9.7104,2.7396
2022-01-29,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,29452.0,Political violence,329.0,9.7104,2.7396
2022-04-30,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,3,6129.0,Political violence,329.0,9.7104,2.7396
2022-08-20,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,2,34831.0,Political violence,329.0,9.7104,2.7396
2022-12-03,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,485827.0,Political violence,329.0,9.7104,2.7396
2023-02-11,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,23095.0,Political violence,329.0,9.7104,2.7396
2023-02-25,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,2,7034.0,Political violence,329.0,9.7104,2.7396
2023-03-18,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,2,3020.0,Political violence,329.0,9.7104,2.7396
2023-05-06,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,25714.0,Political violence,329.0,9.7104,2.7396
2023-06-17,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,8266.0,Political violence,329.0,9.7104,2.7396
2023-06-24,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,36786.0,Political violence,329.0,9.7104,2.7396
2023-10-28,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,11666.0,Political violence,329.0,9.7104,2.7396
2024-01-20,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,2362.0,Political violence,329.0,9.7104,2.7396
2024-02-24,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,2,381771.0,Political violence,329.0,9.7104,2.7396
2024-03-02,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,12694.0,Political violence,329.0,9.7104,2.7396
2024-03-23,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,2,13653.0,Political violence,329.0,9.7104,2.7396
2024-03-30,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,8489.0,Political violence,329.0,9.7104,2.7396
2024-04-13,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,380018.0,Political violence,329.0,9.7104,2.7396
2024-04-27,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,5713.0,Political violence,329.0,9.7104,2.7396
2024-05-25,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,2,3372.0,Political violence,329.0,9.7104,2.7396
2024-07-20,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,,Political violence,329.0,9.7104,2.7396
2024-07-27,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,2942.0,Political violence,329.0,9.7104,2.7396
2024-08-03,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,616.0,Political violence,329.0,9.7104,2.7396
2024-10-05,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,3241.0,Political violence,329.0,9.7104,2.7396
2024-11-09,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,6163.0,Political violence,329.0,9.7104,2.7396
2024-11-16,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,510895.0,Political violence,329.0,9.7104,2.7396
2024-12-07,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,5932.0,Political violence,329.0,9.7104,2.7396
2025-03-08,Western Africa,Benin,Borgou,Violence against civilians,Attack,2,2,12983.0,Political violence,329.0,9.7104,2.7396
2025-05-17,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,1,6743.0,Political violence,329.0,9.7104,2.7396
2025-06-07,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,3,3847.0,Political violence,329.0,9.7104,2.7396
2025-07-19,Western Africa,Benin,Borgou,Violence against civilians,Attack,1,0,2150.0,Political violence,329.0,9.7104,2.7396
2019-01-05,Western Africa,Benin,Coast of Benin,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,4123.0,6.2375,2.1643
2021-05-29,Western Africa,Benin,Coast of Benin,Violence against civilians,Attack,1,0,,Political violence,4123.0,6.2375,2.1643
2019-05-25,Western Africa,Benin,Collines,Battles,Armed clash,1,1,8668.0,Political violence,330.0,7.9413,2.1656
2019-06-08,Western Africa,Benin,Collines,Battles,Armed clash,1,1,44748.0,Political violence,330.0,7.9413,2.1656
2019-08-03,Western Africa,Benin,Collines,Battles,Armed clash,1,1,30252.0,Political violence,330.0,7.9413,2.1656
2020-01-11,Western Africa,Benin,Collines,Battles,Armed clash,1,2,46136.0,Political violence,330.0,7.9413,2.1656
2020-05-09,Western Africa,Benin,Collines,Battles,Armed clash,1,1,10335.0,Political violence,330.0,7.9413,2.1656
2020-11-21,Western Africa,Benin,Collines,Battles,Armed clash,1,0,27303.0,Political violence,330.0,7.9413,2.1656
